Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"A new technique for the diagnosis of acute appendicitis: abdominal CT with compression to the right lower quadrant","European Radiology","","27","8","10.1007/s00330-016-4728-1","Abidin KılınçerErhan AkpınarBülent ErbilEmre ÜnalAli Devrim KaraosmanoğluVolkan KaynaroğluDeniz AkataMustafa Özmen","2017","http://link.springer.com/article/10.1007/s00330-016-4728-1","Article"
"Structural changes in Parkinson’s disease: voxel-based morphometry and diffusion tensor imaging analyses based on 123I-MIBG uptake","European Radiology","","27","12","10.1007/s00330-017-4941-6","Kazufumi KikuchiAkio HiwatashiOsamu TogaoKoji YamashitaRyo SomeharaRyotaro KameiShingo BabaHiroo YamaguchiJun-ichi KiraHiroshi Honda","2017","http://link.springer.com/article/10.1007/s00330-017-4941-6","Article"
"Quantification of antiangiogenic treatment effects on tissue heterogeneity in glioma tumour xenograft model using a combination of DCE-MRI and 3D-ultramicroscopy","European Radiology","","27","7","10.1007/s00330-016-4629-3","Marco DominiettoMichael DoboszSandra BürgiAnja RennerGudrun ZahlmannWerner ScheuerMarkus Rudin","2017","http://link.springer.com/article/10.1007/s00330-016-4629-3","Article"
"Malignancy estimation of Lung-RADS criteria for subsolid nodules on CT: accuracy of low and high risk spectrum when using NLST nodules","European Radiology","","27","11","10.1007/s00330-017-4842-8","Kaman ChungColin JacobsErnst T. ScholtenOnno M. MetsIrma DekkerMathias ProkopBram van GinnekenCornelia M. Schaefer-Prokop","2017","http://link.springer.com/article/10.1007/s00330-017-4842-8","Article"
"How to write an original radiological research manuscript","European Radiology","","27","11","10.1007/s00330-017-4879-8","Peter BannasScott B. Reeder","2017","http://link.springer.com/article/10.1007/s00330-017-4879-8","Article"
"Co-registration of pre-operative CT with ex vivo surgically excised ground glass nodules to define spatial extent of invasive adenocarcinoma on in vivo imaging: a proof-of-concept study","European Radiology","","27","10","10.1007/s00330-017-4813-0","Mirabela RusuPrabhakar RajiahRobert GilkesonMichael YangChristopher DonatelliRajat ThawaniFrank J. JaconoPhilip LindenAnant Madabhushi","2017","http://link.springer.com/article/10.1007/s00330-017-4813-0","Article"
"Feasibility of free-breathing dynamic contrast-enhanced MRI of gastric cancer using a golden-angle radial stack-of-stars VIBE sequence: comparison with the conventional contrast-enhanced breath-hold 3D VIBE sequence","European Radiology","","","","10.1007/s00330-017-5193-1","Huan-Huan LiHui ZhuLei YueYi FuRobert GrimmAlto StemmerCai-Xia FuWei-jun Peng","2017","http://link.springer.com/article/10.1007/s00330-017-5193-1","Article"
"Reply to Letter to the Editor re: Should fat in the radiofrequency ablation zone of hepatocellular adenomas raise suspicion for residual tumour?","European Radiology","","27","6","10.1007/s00330-016-4640-8","Andreu F. CostaMostafa Atri","2017","http://link.springer.com/article/10.1007/s00330-016-4640-8","Article"
"Radiology response in the emergency department during a mass casualty incident: a retrospective study of the two terrorist attacks on 22 July 2011 in Norway","European Radiology","","27","7","10.1007/s00330-016-4677-8","Victoria Solveig YoungHeidi B. EggesbøChristine GaarderPål Aksel NæssTone Enden","2017","http://link.springer.com/article/10.1007/s00330-016-4677-8","Article"
"Hepatosplenic volumetric assessment at MDCT for staging liver fibrosis","European Radiology","","27","7","10.1007/s00330-016-4648-0","Perry J. PickhardtKyle MaleckiOliver F. HuntClaire BeaumontJohn KlokeTimothy J. ZiemlewiczMeghan G. Lubner","2017","http://link.springer.com/article/10.1007/s00330-016-4648-0","Article"
"Radiologists need to be aware of secondary central venous stenosis in patients with SAPHO syndrome","European Radiology","","27","11","10.1007/s00330-017-4861-5","Mizuho SuzukiHidenori KanazawaTakeshi ShinozakiHideharu Sugimoto","2017","http://link.springer.com/article/10.1007/s00330-017-4861-5","Article"
"Additional value of diffusion-weighted imaging to evaluate multifocal and multicentric breast cancer detected using pre-operative breast MRI","European Radiology","","27","11","10.1007/s00330-017-4898-5","Sung Eun SongEun Kyung ParkKyu Ran ChoBo Kyoung SeoOk Hee WooSeung Pil JungSung Bum Cho","2017","http://link.springer.com/article/10.1007/s00330-017-4898-5","Article"
"Detection of pulmonary fat embolism with dual-energy CT: an experimental study in rabbits","European Radiology","","27","4","10.1007/s00330-016-4512-2","Chun Xiang TangChang Sheng ZhouYan E. ZhaoU. Joseph SchoepfStefanie MangoldB. Devon BallZong Hong HanLi QiLong Jiang ZhangGuang Ming Lu","2017","http://link.springer.com/article/10.1007/s00330-016-4512-2","Article"
"Non-invasive quantification of tumour heterogeneity in water diffusivity to differentiate malignant from benign tissues of urinary bladder: a phase I study","European Radiology","","27","5","10.1007/s00330-016-4549-2","Huyen T. NguyenZarine K. ShahAmir MortazaviKamal S. PoharLai WeiGuang JiaDebra L. ZyngerMichael V. Knopp","2017","http://link.springer.com/article/10.1007/s00330-016-4549-2","Article"
"Influence of a combined CT/C-arm system on periprocedural workflow and procedure times in mechanical thrombectomy","European Radiology","","27","9","10.1007/s00330-017-4762-7","Johannes PfaffSilvia SchönenbergerChristian HerwehMirko PhamSimon NagelPeter Arthur RinglebSabine HeilandMartin BendszusMarkus Alfred Möhlenbruch","2017","http://link.springer.com/article/10.1007/s00330-017-4762-7","Article"
"Reply to Letter to the Editor re: Magnetic resonance imaging of pulmonary nodules: accuracy in a granulomatous disease-endemic region","European Radiology","","27","10","10.1007/s00330-017-4799-7","Natália Henz ConcattoGuilherme WatteEdson MarchioriKlaus IrionJosé Carlos FelicettiJosé Jesus CamargoBruno Hochhegger","2017","http://link.springer.com/article/10.1007/s00330-017-4799-7","Article"
"Ultrasound of the coracoclavicular ligaments in the acute phase of an acromioclavicular disjonction: Comparison of radiographic, ultrasound and MRI findings","European Radiology","","27","2","10.1007/s00330-016-4413-4","Marie Faruch BilfeldFranck LapègueHélène Chiavassa GandoisMarie Aurélie BayolNicolas BonnevialleNicolas Sans","2017","http://link.springer.com/article/10.1007/s00330-016-4413-4","Article"
"Interleaving cerebral CT perfusion with neck CT angiography part I. Proof of concept and accuracy of cerebral perfusion values","European Radiology","","27","6","10.1007/s00330-016-4577-y","Marcel T. H. OeiFrederick J. A. MeijerWillem-Jan van der WoudeEwoud J. SmitBram van GinnekenMathias ProkopRashindra Manniesing","2017","http://link.springer.com/article/10.1007/s00330-016-4577-y","Article"
"Extracranial Venous abnormalities: A true pathological finding in patients with multiple sclerosis or an anatomical variant?","European Radiology","","27","1","10.1007/s00330-016-4314-6","Carlos TorresMatthew HoganSatya PatroSantanu ChakrabortyThanh NguyenRebecca ThornhillMark FreedmanMiguel BussiereHamid DabirzadehBetty Anne SchwarzStefanie BelangerLysa Legault-KingstoneMark SchweitzerCheemun Lum","2017","http://link.springer.com/article/10.1007/s00330-016-4314-6","Article"
"Is there an Added Value of T1-Weighted Contrast-Enhanced Fat-suppressed Spin-Echo MR Sequences Compared to STIR Sequences in MRI of the Foot and Ankle?","European Radiology","","27","8","10.1007/s00330-016-4696-5","Veronika ZublerMarco ZanettiTobias J. DietrichNorman EspinosaChristian W. PfirrmannNadja Mamisch-Saupe","2017","http://link.springer.com/article/10.1007/s00330-016-4696-5","Article"
"Forensic age estimation by magnetic resonance imaging of the knee: the definite relevance in bony fusion of the distal femoral- and the proximal tibial epiphyses using closest-to-bone T1 TSE sequence","European Radiology","","27","12","10.1007/s00330-017-4880-2","Christian OttowRonald SchulzHeidi PfeifferWalter HeindelAndreas SchmelingVolker Vieth","2017","http://link.springer.com/article/10.1007/s00330-017-4880-2","Article"
"Magnetic resonance imaging guided transatrial electrophysiological studies in swine using active catheter tracking – experience with 14 cases","European Radiology","","27","5","10.1007/s00330-016-4560-7","Matthias GrothoffMatthias GutberletGerhard HindricksChristian FleiterBernhard SchnackenburgSteffen WeissSascha KruegerChristopher PiorkowskiThomas GasparSteve WedanThomas LloydPhilipp SommerSebastian Hilbert","2017","http://link.springer.com/article/10.1007/s00330-016-4560-7","Article"
"Dual energy CT allows for improved characterization of response to antiangiogenic treatment in patients with metastatic renal cell cancer","European Radiology","","27","6","10.1007/s00330-016-4597-7","K. HellbachA. SterzikW. SommerM. KarpitschkaN. HummelJ. CasuscelliM. IngrischM. SchlemmerA. GraserMichael Staehler","2017","http://link.springer.com/article/10.1007/s00330-016-4597-7","Article"
"Comparison of spin-echo echoplanar imaging and gradient recalled echo-based MR elastography at 3 Tesla with and without gadoxetic acid administration","European Radiology","","27","10","10.1007/s00330-017-4781-4","Yong Seek KimJi Soo SongStephan KannengiesserSeung Young Seo","2017","http://link.springer.com/article/10.1007/s00330-017-4781-4","Article"
"Complications following US-guided core-needle biopsy for thyroid lesions: a retrospective study of 6,169 consecutive patients with 6,687 thyroid nodules","European Radiology","","27","3","10.1007/s00330-016-4461-9","Eun Ju HaJung Hwan BaekJeong Hyun LeeJae Kyun KimYoung Jun ChoiTae Yon SungTae Yong Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4461-9","Article"
"Is there a difference in treatment outcomes between epidural injections with particulate versus non-particulate steroids?","European Radiology","","27","4","10.1007/s00330-016-4498-9","Susanne BenslerReto SutterChristian W. A. PfirrmannCynthia K. Peterson","2017","http://link.springer.com/article/10.1007/s00330-016-4498-9","Article"
"Arterio-portal shunts in the cirrhotic liver: perfusion computed tomography for distinction of arterialized pseudolesions from hepatocellular carcinoma","European Radiology","","27","3","10.1007/s00330-016-4432-1","Michael A. FischerHerman P. MarquezSonja GordicBertil LeidnerErnst KlotzPeter AspelinHatem AlkadhiTorkel B. Brismar","2017","http://link.springer.com/article/10.1007/s00330-016-4432-1","Article"
"CT and MR imaging features of mucinous tubular and spindle cell carcinoma of the kidneys. A multi-institutional review","European Radiology","","27","3","10.1007/s00330-016-4469-1","F. CornelisD. AmbrosettiL. RocherL. E. DerchiB. RenardP. PuechM. ClaudonO. RouvièreS. FerlicotC. RoyM. YacoubN. GrenierJ. C. Bernhard","2017","http://link.springer.com/article/10.1007/s00330-016-4469-1","Article"
"Accuracy and reading time for six strategies using digital breast tomosynthesis in women with mammographically negative dense breasts","European Radiology","","27","12","10.1007/s00330-017-4918-5","Alberto Stefano TagliaficoMassimo CalabreseBianca BignottiAlessio SignoriErica FisciFederica RossiFrancesca ValdoraNehmat Houssami","2017","http://link.springer.com/article/10.1007/s00330-017-4918-5","Article"
"CT dose survey in adults: what sample size for what precision?","European Radiology","","27","1","10.1007/s00330-016-4333-3","Stephen TaylorAlain Van MuylemNigel HowarthPierre Alain GevenoisDenis Tack","2017","http://link.springer.com/article/10.1007/s00330-016-4333-3","Article"
"Changes in the T2 value of cartilage after meniscus transplantation over 1 year","European Radiology","","27","4","10.1007/s00330-016-4497-x","Sun-Young ParkSang Hoon LeeMin Hee LeeHye Won ChungMyung Jin Shin","2017","http://link.springer.com/article/10.1007/s00330-016-4497-x","Article"
"Partial meniscectomy is associated with increased risk of incident radiographic osteoarthritis and worsening cartilage damage in the following year","European Radiology","","27","1","10.1007/s00330-016-4361-z","Frank W. RoemerC. Kent KwohMichael J. HannonDavid J. HunterFelix EcksteinJason GragoRobert M. BoudreauMartin EnglundAli Guermazi","2017","http://link.springer.com/article/10.1007/s00330-016-4361-z","Article"
"Evaluation of carcinoembryonic antigen (CEA) density as a prognostic factor for percutaneous ablation of pulmonary colorectal metastases","European Radiology","","27","1","10.1007/s00330-016-4352-0","Ya Ruth HuoDerek GlennWinston LiauwMark PowerJing ZhaoDavid L. Morris","2017","http://link.springer.com/article/10.1007/s00330-016-4352-0","Article"
"Advanced myocardial tissue characterisation by a multi-component CMR protocol in patients with rheumatoid arthritis","European Radiology","","27","11","10.1007/s00330-017-4838-4","Simon GreulichAgnes MayrDaniel KittererJoerg LatusJoerg HenesFrancesco VecchioPhilipp KaesemannAlexandru PatrascuAndreas GreiserStefan GroeningerFrancesco RomeoNiko BraunM. Dominik AlscherUdo SechtemHeiko Mahrholdt","2017","http://link.springer.com/article/10.1007/s00330-017-4838-4","Article"
"Ultralow dose CT for pulmonary nodule detection with chest x-ray equivalent dose – a prospective intra-individual comparative study","European Radiology","","27","8","10.1007/s00330-017-4739-6","Michael MesserliThomas KluckertMeinhard KnitelStephan WältiLotus DesbiollesFabian RengierRené WarschkowRalf W. BauerHatem AlkadhiSebastian LeschkaSimon Wildermuth","2017","http://link.springer.com/article/10.1007/s00330-017-4739-6","Article"
"MR-guided microwave ablation in hepatic tumours: initial results in clinical routine","European Radiology","","27","4","10.1007/s00330-016-4517-x","Rüdiger HoffmannHansjörg RemppDavid-Emanuel KeßlerJakob WeißPhilippe L. PereiraKonstantin NikolaouStephan Clasen","2017","http://link.springer.com/article/10.1007/s00330-016-4517-x","Article"
"Identifying the white matter impairments among ART-naïve HIV patients: a multivariate pattern analysis of DTI data","European Radiology","","27","10","10.1007/s00330-017-4820-1","Zhenchao TangZhenyu LiuRuili LiXin YangXingwei CuiShuo WangDongdong YuHongjun LiEnqing DongJie Tian","2017","http://link.springer.com/article/10.1007/s00330-017-4820-1","Article"
"Low contrast medium-volume third-generation dual-source computed tomography angiography for transcatheter aortic valve replacement planning","European Radiology","","27","5","10.1007/s00330-016-4537-6","Lloyd M. FelmlyCarlo N. De CeccoU. Joseph SchoepfAkos Varga-SzemesStefanie MangoldAndrew D. McQuistonSheldon E. LitwinRichard R. Bayer IIThomas J. VoglJulian L. Wichmann","2017","http://link.springer.com/article/10.1007/s00330-016-4537-6","Article"
