dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1038/s41467-017-02047-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01069-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02533-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01500-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02988-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00492-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01814-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00949-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-019-08858-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2019,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02706-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01954-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00255-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01906-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02834-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00731-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01122-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01019-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01983-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00819-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00939-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01344-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02328-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00354-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01315-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02012-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00952-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00034-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02287-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01015-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03191-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02217-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02491-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00421-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00486-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01705-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00046-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00200-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00400-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02370-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00975-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00413-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01487-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02224-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00340-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03112-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02152-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01928-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02755-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01531-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02427-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02346-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00460-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01590-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-019-08857-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2019,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01028-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03407-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00955-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00148-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02115-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00967-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03094-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02672-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00048-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00051-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00559-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03054-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03259-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02407-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01214-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01488-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00375-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03028-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00203-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00346-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02215-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00433-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02294-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00687-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00503-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02065-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01803-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02958-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02256-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02566-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00570-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00414-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00391-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03346-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00747-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01728-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01834-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01334-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00883-z,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01806-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00612-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03038-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00842-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00542-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02468-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03318-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02424-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01203-1,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03062-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01953-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01761-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-019-09000-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2019,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01026-0,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00397-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00662-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01959-6,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03398-3,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00243-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02099-7,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02199-4,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01276-y,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-02781-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00543-2,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01554-9,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-01777-w,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00996-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-02982-x,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
10.1038/s41467-017-00157-8,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2017,issn_1,2041-1723,2015,issn
10.1038/s41467-018-03229-5,http://creativecommons.org/licenses/by/4.0,Nature Communications,Springer Nature,2018,issn_1,2041-1723,2015,issn
