period,journal_title,country,hybrid_type,oapc_n_year
2016,Group Decision and Negotiation,AUT,Open APC (Offsetting),2
2016,Group Decision and Negotiation,GBR,Open APC (Offsetting),1
2016,Group Decision and Negotiation,SWE,Open APC (Offsetting),2
2016,Grundwasser,AUT,Open APC (Offsetting),1
2016,Gruppe. Interaktion. Organisation. Zeitschrift für Angewandte Organisationspsychologie (GIO),AUT,Open APC (Offsetting),2
2016,Gynäkologische Endokrinologie,AUT,Open APC (Offsetting),1
2016,Gynecological Surgery,GBR,Open APC (Offsetting),3
2016,Gynecological Surgery,NLD,Open APC (Offsetting),2
2016,Hague Journal on the Rule of Law,GBR,Open APC (Offsetting),3
2016,Hague Journal on the Rule of Law,NLD,Open APC (Offsetting),2
2016,Harmful Algae,AUT,Open APC (Hybrid),1
2016,hautnah,AUT,Open APC (Offsetting),1
2016,Head and Neck Pathology,GBR,Open APC (Offsetting),2
2016,Health & Place,GBR,Open APC (Hybrid),4
2016,Health and Technology,AUT,Open APC (Offsetting),1
2016,Health and Technology,GBR,Open APC (Offsetting),1
2016,Health and Technology,NLD,Open APC (Offsetting),1
2016,Health Care Analysis,GBR,Open APC (Offsetting),7
2016,Health Care Analysis,NLD,Open APC (Offsetting),1
2016,Health Care Analysis,SWE,Open APC (Offsetting),1
2016,Health Care Management Science,NLD,Open APC (Offsetting),1
2016,Health Economics,GBR,Open APC (Hybrid),3
2016,Health Expectations,GBR,Open APC (Hybrid),6
2016,Health Psychology,GBR,Open APC (Hybrid),1
2016,Health Services and Outcomes Research Methodology,GBR,Open APC (Offsetting),1
2016,Hearing Research,GBR,Open APC (Hybrid),6
2016,Heart and Vessels,AUT,Open APC (Offsetting),2
2016,Heart and Vessels,NLD,Open APC (Offsetting),1
2016,Heart and Vessels,SWE,Open APC (Offsetting),1
2016,Heart Failure Reviews,GBR,Open APC (Offsetting),1
2016,Heart Failure Reviews,NLD,Open APC (Offsetting),1
2016,Heart Rhythm,GBR,Open APC (Hybrid),1
2016,HEC Forum,GBR,Open APC (Offsetting),1
2016,Hepatology,GBR,Open APC (Hybrid),7
2016,Hepatology International,GBR,Open APC (Offsetting),1
2016,Hepatology International,NLD,Open APC (Offsetting),2
2016,Heredity,GBR,Open APC (Hybrid),2
2016,Heredity,SWE,Open APC (Hybrid),1
2016,Hernia,NLD,Open APC (Offsetting),3
2016,Herz,AUT,Open APC (Offsetting),3
2016,Herzschrittmachertherapie + Elektrophysiologie,GBR,Open APC (Offsetting),2
2016,Herzschrittmachertherapie + Elektrophysiologie,NLD,Open APC (Offsetting),1
2016,Higher Education,DEU,Open APC (Offsetting),1
2016,Higher Education,GBR,Open APC (Offsetting),11
2016,Higher Education,NLD,Open APC (Offsetting),3
2016,Hippocampus,AUT,Open APC (Hybrid),1
2016,Hippocampus,GBR,Open APC (Hybrid),4
2016,Histochemistry and Cell Biology,AUT,Open APC (Hybrid),3
2016,Histochemistry and Cell Biology,AUT,Open APC (Offsetting),3
2016,Histochemistry and Cell Biology,GBR,Open APC (Offsetting),1
2016,Histochemistry and Cell Biology,NLD,Open APC (Offsetting),2
2016,Histopathology,GBR,Open APC (Hybrid),1
2016,Historical Research,GBR,Open APC (Hybrid),2
2016,History and Philosophy of the Life Sciences,DEU,Open APC (Offsetting),1
2016,History and Philosophy of the Life Sciences,GBR,Open APC (Offsetting),1
2016,History Compass,GBR,Open APC (Hybrid),3
2016,HIV Medicine,GBR,Open APC (Hybrid),3
2016,HIV Medicine,SWE,Open APC (Hybrid),1
2016,HMD Praxis der Wirtschaftsinformatik,AUT,Open APC (Offsetting),2
2016,Homo Oeconomicus,AUT,Open APC (Offsetting),1
2016,Homo Oeconomicus,GBR,Open APC (Offsetting),3
2016,Hormone Research in Paediatrics,GBR,Open APC (Hybrid),1
2016,Hormones and Behavior,AUT,Open APC (Hybrid),1
2016,Hormones and Behavior,GBR,Open APC (Hybrid),2
2016,Hormones and Behavior,SWE,Open APC (Hybrid),1
2016,HSS Journal ®,GBR,Open APC (Offsetting),1
2016,Human Brain Mapping,AUT,Open APC (Hybrid),3
2016,Human Brain Mapping,GBR,Open APC (Hybrid),18
2016,Human Ecology,GBR,Open APC (Offsetting),5
2016,Human Ecology,NLD,Open APC (Offsetting),2
2016,Human Genetics,DEU,Open APC (Offsetting),2
2016,Human Genetics,GBR,Open APC (Hybrid),2
2016,Human Genetics,GBR,Open APC (Offsetting),3
2016,Human Genetics,NLD,Open APC (Offsetting),4
2016,Human Genetics,SWE,Open APC (Offsetting),1
2016,Human Mutation,GBR,Open APC (Hybrid),4
2016,Human Nature,GBR,Open APC (Offsetting),1
2016,Human Rights Review,GBR,Open APC (Offsetting),1
2016,Human Rights Review,NLD,Open APC (Offsetting),1
2016,Human Studies,AUT,Open APC (Offsetting),3
2016,Human Studies,NLD,Open APC (Offsetting),1
2016,Husserl Studies,AUT,Open APC (Offsetting),1
2016,Hydrobiologia,AUT,Open APC (Hybrid),6
2016,Hydrobiologia,AUT,Open APC (Offsetting),7
2016,Hydrobiologia,GBR,Open APC (Hybrid),1
2016,Hydrobiologia,GBR,Open APC (Offsetting),11
2016,Hydrobiologia,NLD,Open APC (Offsetting),6
2016,Hydrobiologia,SWE,Open APC (Hybrid),1
2016,Hydrogeology Journal,AUT,Open APC (Offsetting),5
2016,Hydrogeology Journal,GBR,Open APC (Offsetting),1
2016,Hydrogeology Journal,NLD,Open APC (Offsetting),4
2016,Hydrogeology Journal,SWE,Open APC (Offsetting),2
2016,Hydrological Processes,GBR,Open APC (Hybrid),2
2016,Hyperfine Interactions,AUT,Open APC (Hybrid),1
2016,Hyperfine Interactions,GBR,Open APC (Offsetting),1
2016,Hyperfine Interactions,NLD,Open APC (Offsetting),1
2016,Ibis,AUT,Open APC (Hybrid),1
2016,Icarus,GBR,Open APC (Hybrid),4
2016,IEEE Internet of Things Journal,GBR,Open APC (Hybrid),1
2016,IEEE Journal of Biomedical and Health Informatics,GBR,Open APC (Hybrid),3
2016,IEEE Journal of Photovoltaics,GBR,Open APC (Hybrid),2
2016,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,DEU,Open APC (Hybrid),1
2016,IEEE Journal of Selected Topics in Quantum Electronics,AUT,Open APC (Hybrid),1
2016,IEEE Journal of Selected Topics in Quantum Electronics,GBR,Open APC (Hybrid),1
2016,IEEE Journal of Selected Topics in Signal Processing,GBR,Open APC (Hybrid),2
2016,IEEE Photonics Technology Letters,GBR,Open APC (Hybrid),3
2016,IEEE Signal Processing Letters,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Antennas and Propagation,GBR,Open APC (Hybrid),3
2016,IEEE Transactions on Biomedical Circuits and Systems,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Biomedical Engineering,GBR,Open APC (Hybrid),5
2016,"IEEE Transactions on Components, Packaging and Manufacturing Technology",GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Electromagnetic Compatibility,DEU,Open APC (Hybrid),1
2016,IEEE Transactions on Electron Devices,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Information Theory,AUT,Open APC (Hybrid),1
2016,IEEE Transactions on Knowledge and Data Engineering,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Magnetics,GBR,Open APC (Hybrid),5
2016,IEEE Transactions on Medical Imaging,GBR,Open APC (Hybrid),4
2016,IEEE Transactions on Microwave Theory and Techniques,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Neural Systems and Rehabilitation Engineering,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Nuclear Science,GBR,Open APC (Hybrid),1
2016,IEEE Transactions on Power Electronics,DEU,Open APC (Hybrid),1
2016,IEEE Transactions on Power Electronics,GBR,Open APC (Hybrid),4
2016,IEEE Transactions on Power Systems,GBR,Open APC (Hybrid),5
2016,IEEE Transactions on Signal Processing,GBR,Open APC (Hybrid),7
2016,IEEE Transactions on Smart Grid,GBR,Open APC (Hybrid),6
2016,IEEE Transactions on Software Engineering,GBR,Open APC (Hybrid),3
2016,IEEE Transactions on Sustainable Energy,GBR,Open APC (Hybrid),2
2016,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",GBR,Open APC (Hybrid),3
2016,IEEE Transactions on Vehicular Technology,AUT,Open APC (Hybrid),1
2016,IEEE Transactions on Vehicular Technology,GBR,Open APC (Hybrid),4
2016,IEEE Transactions on Wireless Communications,GBR,Open APC (Hybrid),1
2016,"IEEE/ACM Transactions on Audio, Speech, and Language Processing",GBR,Open APC (Hybrid),2
2016,IEEE/ACM Transactions on Computational Biology and Bioinformatics,GBR,Open APC (Hybrid),1
2016,IEEE/ASME Transactions on Mechatronics,GBR,Open APC (Hybrid),1
2016,Immunity,AUT,Open APC (Hybrid),1
2016,Immunity,GBR,Open APC (Hybrid),6
2016,Immunobiology,GBR,Open APC (Hybrid),3
2016,Immunogenetics,GBR,Open APC (Offsetting),5
2016,Immunogenetics,NLD,Open APC (Offsetting),1
2016,Immunologic Research,NLD,Open APC (Offsetting),2
2016,Immunological Reviews,AUT,Open APC (Hybrid),1
2016,Immunology,AUT,Open APC (Hybrid),1
2016,Immunology,GBR,Open APC (Hybrid),4
2016,Immunology and Cell Biology,GBR,Open APC (Hybrid),4
2016,Immunology Letters,AUT,Open APC (Hybrid),1
2016,Immunology Letters,GBR,Open APC (Hybrid),2
2016,Indian Journal of International Law,AUT,Open APC (Offsetting),1
2016,Indian Journal of International Law,GBR,Open APC (Offsetting),1
2016,Indian Journal of International Law,NLD,Open APC (Offsetting),1
2016,Infancy,GBR,Open APC (Hybrid),4
2016,Infant Behavior and Development,GBR,Open APC (Hybrid),2
2016,Infection,NLD,Open APC (Offsetting),2
2016,Infection,SWE,Open APC (Offsetting),1
2016,"Infection, Genetics and Evolution",GBR,Open APC (Hybrid),2
2016,Inflammation,AUT,Open APC (Offsetting),1
2016,Inflammation Research,AUT,Open APC (Offsetting),1
2016,Inflammation Research,GBR,Open APC (Offsetting),1
2016,Inflammation Research,NLD,Open APC (Offsetting),1
2016,Inflammopharmacology,GBR,Open APC (Offsetting),2
2016,Inflammopharmacology,NLD,Open APC (Offsetting),1
2016,Information and Computation,AUT,Open APC (Hybrid),1
2016,Information and Computation,GBR,Open APC (Hybrid),1
2016,Information Processing & Management,GBR,Open APC (Hybrid),1
2016,Information Retrieval Journal,NLD,Open APC (Offsetting),1
2016,Information Systems and e-Business Management,AUT,Open APC (Offsetting),1
2016,Information Systems Frontiers,AUT,Open APC (Offsetting),1
2016,Information Systems Frontiers,GBR,Open APC (Offsetting),2
2016,Information Systems Frontiers,NLD,Open APC (Offsetting),1
2016,Information Technology & Tourism,GBR,Open APC (Offsetting),2
2016,Inorganic Chemistry,AUT,Open APC (Hybrid),1
2016,Inorganic Chemistry,GBR,Open APC (Hybrid),12
2016,Inorganic Chemistry,SWE,Open APC (Hybrid),1
2016,Inorganica Chimica Acta,GBR,Open APC (Hybrid),1
2016,Insect Biochemistry and Molecular Biology,GBR,Open APC (Hybrid),2
2016,Insectes Sociaux,GBR,Open APC (Offsetting),3
2016,Instructional Science,NLD,Open APC (Offsetting),6
2016,Instructional Science,SWE,Open APC (Offsetting),1
2016,Integral Equations and Operator Theory,AUT,Open APC (Offsetting),3
2016,Integral Equations and Operator Theory,GBR,Open APC (Offsetting),2
2016,Integrating Materials and Manufacturing Innovation,DEU,Open APC (Offsetting),1
2016,Integrative Psychological and Behavioral Science,NLD,Open APC (Offsetting),1
2016,Intensive Care Medicine,AUT,Open APC (Offsetting),1
2016,Intensive Care Medicine,NLD,Open APC (Offsetting),9
2016,Interchange,NLD,Open APC (Offsetting),1
2016,Interface Focus,GBR,Open APC (Hybrid),4
2016,Intermetallics,GBR,Open APC (Hybrid),1
2016,Internal and Emergency Medicine,GBR,Open APC (Offsetting),2
2016,Internal and Emergency Medicine,NLD,Open APC (Offsetting),2
2016,International Advances in Economic Research,GBR,Open APC (Offsetting),1
2016,International Archives of Allergy and Immunology,AUT,Open APC (Hybrid),1
2016,International Archives of Occupational and Environmental Health,NLD,Open APC (Offsetting),5
2016,International Archives of Occupational and Environmental Health,SWE,Open APC (Offsetting),4
2016,International Economics and Economic Policy,GBR,Open APC (Offsetting),2
2016,International Entrepreneurship and Management Journal,GBR,Open APC (Offsetting),1
2016,International Entrepreneurship and Management Journal,NLD,Open APC (Offsetting),1
2016,International Entrepreneurship and Management Journal,SWE,Open APC (Offsetting),1
2016,"International Environmental Agreements: Politics, Law and Economics",GBR,Open APC (Offsetting),1
2016,"International Environmental Agreements: Politics, Law and Economics",NLD,Open APC (Offsetting),5
2016,International Immunopharmacology,GBR,Open APC (Hybrid),2
2016,International Journal for Numerical and Analytical Methods in Geomechanics,AUT,Open APC (Hybrid),1
2016,International Journal for Numerical Methods in Biomedical Engineering,GBR,Open APC (Hybrid),3
2016,International Journal for Numerical Methods in Engineering,GBR,Open APC (Hybrid),1
2016,International Journal for Numerical Methods in Fluids,GBR,Open APC (Hybrid),3
2016,International Journal for Parasitology,GBR,Open APC (Hybrid),5
2016,International Journal for Philosophy of Religion,GBR,Open APC (Offsetting),5
2016,International Journal for the Advancement of Counselling,GBR,Open APC (Offsetting),1
2016,International Journal for the Semiotics of Law - Revue internationale de Sémiotique juridique,GBR,Open APC (Offsetting),2
2016,International Journal for the Semiotics of Law - Revue internationale de Sémiotique juridique,NLD,Open APC (Offsetting),2
2016,International Journal of Antimicrobial Agents,GBR,Open APC (Hybrid),1
2016,International Journal of Artificial Intelligence in Education,GBR,Open APC (Offsetting),1
2016,International Journal of Artificial Intelligence in Education,NLD,Open APC (Offsetting),1
2016,International Journal of Behavioral Medicine,GBR,Open APC (Offsetting),5
2016,International Journal of Behavioral Medicine,NLD,Open APC (Offsetting),9
2016,International Journal of Behavioral Medicine,SWE,Open APC (Hybrid),1
2016,International Journal of Behavioral Medicine,SWE,Open APC (Offsetting),3
2016,International Journal of Biometeorology,AUT,Open APC (Offsetting),2
2016,International Journal of Biometeorology,NLD,Open APC (Offsetting),2
2016,International Journal of Biometeorology,SWE,Open APC (Offsetting),1
2016,International Journal of Cancer,GBR,Open APC (Hybrid),10
2016,International Journal of Cardiology,GBR,Open APC (Hybrid),8
2016,International Journal of Cardiology,SWE,Open APC (Hybrid),2
2016,International Journal of Climatology,AUT,Open APC (Hybrid),1
2016,International Journal of Climatology,GBR,Open APC (Hybrid),1
2016,International Journal of Clinical Pharmacy,GBR,Open APC (Offsetting),9
2016,International Journal of Clinical Pharmacy,NLD,Open APC (Offsetting),6
2016,International Journal of Colorectal Disease,GBR,Open APC (Offsetting),4
2016,International Journal of Colorectal Disease,NLD,Open APC (Offsetting),12
2016,International Journal of Colorectal Disease,SWE,Open APC (Offsetting),4
2016,International Journal of Computer Assisted Radiology and Surgery,AUT,Open APC (Offsetting),1
2016,International Journal of Computer Assisted Radiology and Surgery,GBR,Open APC (Offsetting),11
2016,International Journal of Computer Assisted Radiology and Surgery,NLD,Open APC (Offsetting),2
2016,International Journal of Computer Vision,DEU,Open APC (Offsetting),2
2016,International Journal of Computer Vision,GBR,Open APC (Offsetting),11
2016,International Journal of Data Science and Analytics,NLD,Open APC (Offsetting),1
2016,International Journal of Dynamics and Control,AUT,Open APC (Offsetting),1
2016,International Journal of Early Childhood,NLD,Open APC (Offsetting),1
2016,International Journal of Earth Sciences,AUT,Open APC (Hybrid),2
2016,International Journal of Earth Sciences,AUT,Open APC (Offsetting),1
2016,International Journal of Earth Sciences,GBR,Open APC (Offsetting),2
2016,International Journal of Earth Sciences,SWE,Open APC (Offsetting),1
2016,International Journal of Eating Disorders,GBR,Open APC (Hybrid),1
2016,International Journal of Educational Research,GBR,Open APC (Hybrid),3
2016,International Journal of Environmental Science and Technology,AUT,Open APC (Offsetting),2
2016,International Journal of Environmental Science and Technology,GBR,Open APC (Offsetting),2
2016,International Journal of Ethics Education,NLD,Open APC (Offsetting),1
2016,International Journal of Ethics Education,SWE,Open APC (Offsetting),1
2016,International Journal of Forecasting,GBR,Open APC (Hybrid),1
2016,International Journal of Fracture,AUT,Open APC (Offsetting),1
2016,International Journal of Fracture,GBR,Open APC (Offsetting),1
2016,International Journal of Fuzzy Systems,GBR,Open APC (Offsetting),2
2016,International Journal of Game Theory,GBR,Open APC (Offsetting),1
2016,International Journal of Game Theory,NLD,Open APC (Offsetting),2
2016,International Journal of Geriatric Psychiatry,GBR,Open APC (Hybrid),2
2016,International Journal of Greenhouse Gas Control,GBR,Open APC (Hybrid),2
2016,International Journal of Health Economics and Management,GBR,Open APC (Offsetting),2
2016,International Journal of Heat and Fluid Flow,GBR,Open APC (Hybrid),1
2016,International Journal of Heat and Mass Transfer,GBR,Open APC (Hybrid),2
2016,International Journal of Hindu Studies,GBR,Open APC (Offsetting),1
2016,International Journal of Historical Archaeology,GBR,Open APC (Offsetting),6
2016,International Journal of Human-Computer Studies,GBR,Open APC (Hybrid),4
2016,International Journal of Hydrogen Energy,GBR,Open APC (Hybrid),8
2016,International Journal of Hygiene and Environmental Health,GBR,Open APC (Hybrid),3
2016,International Journal of Information Security,GBR,Open APC (Offsetting),4
2016,International Journal of Language & Communication Disorders,SWE,Open APC (Hybrid),1
2016,International Journal of Law and Psychiatry,GBR,Open APC (Hybrid),1
2016,International Journal of Legal Medicine,AUT,Open APC (Offsetting),3
2016,International Journal of Legal Medicine,GBR,Open APC (Offsetting),6
2016,International Journal of Legal Medicine,NLD,Open APC (Offsetting),1
2016,International Journal of Machine Learning and Cybernetics,GBR,Open APC (Offsetting),1
2016,International Journal of Management Reviews,GBR,Open APC (Hybrid),1
2016,International Journal of Marine Energy,GBR,Open APC (Hybrid),4
2016,International Journal of Mass Spectrometry,GBR,Open APC (Hybrid),1
2016,International Journal of Material Forming,GBR,Open APC (Offsetting),2
2016,International Journal of Material Forming,SWE,Open APC (Offsetting),1
2016,International Journal of Mental Health and Addiction,GBR,Open APC (Offsetting),5
2016,International Journal of Metalcasting,GBR,Open APC (Offsetting),1
2016,International Journal of Methods in Psychiatric Research,GBR,Open APC (Hybrid),1
2016,International Journal of Multimedia Information Retrieval,NLD,Open APC (Offsetting),1
