dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1016/j.matdes.2019.107889,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107892,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107903,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107905,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107865,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107916,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108445,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108378,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107918,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107919,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107921,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107927,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107930,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107928,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107933,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107938,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107936,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107929,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107948,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107952,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107947,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107961,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107942,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107955,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107960,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107965,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108143,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107969,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107976,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107979,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107981,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107967,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107978,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107983,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107998,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108000,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107999,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107996,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108001,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108004,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108008,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108003,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108024,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108027,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108025,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108028,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108021,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108031,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108034,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108037,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108666,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108042,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108023,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108045,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108046,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108048,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108049,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108052,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108047,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108056,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108060,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108061,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108041,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108075,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108078,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108071,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108081,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108054,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108086,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108077,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108082,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108080,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108096,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108085,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108099,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108098,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108103,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108101,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108095,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108109,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108484,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108110,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108111,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108114,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108126,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108124,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108125,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108163,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108263,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108330,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108190,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108100,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108182,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108138,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108650,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107875,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108359,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107830,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108136,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108139,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108130,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108133,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108141,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108144,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108142,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108148,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108149,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108150,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108166,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108168,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108173,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108177,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107839,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107679,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108652,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2020.108649,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108225,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108240,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108222,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108257,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108229,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108255,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108241,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108256,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108252,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108243,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108232,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108247,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108245,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108217,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108237,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108253,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108270,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108269,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108271,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108209,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108276,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.108274,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107795,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/j.matdes.2019.107619,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2019,issn_1,0264-1275,2019,issn
10.1016/s0264-1275(19)30779-8,http://creativecommons.org/licenses/by-nc-nd/4.0/,Materials & Design,Elsevier BV,2020,issn_1,0264-1275,2019,issn
